number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
86,0.8088506560265518,2026-05-15 02:23:19.097982,2026-05-15 02:23:19.873648,0 days 00:00:00.775666,0.8927559960208568,227,4,897,3.1418762276575647,0.06037669391545013,1.77540585930737,COMPLETE
87,0.8083433411049997,2026-05-15 02:23:19.873880,2026-05-15 02:23:20.805374,0 days 00:00:00.931494,0.7487090399443839,234,5,977,4.235216370855309,0.03045919696518697,0.5106028987357553,COMPLETE
88,0.8106355261647935,2026-05-15 02:23:20.805600,2026-05-15 02:23:21.804544,0 days 00:00:00.998944,0.8262497837546444,242,4,949,5.965119141334098,0.04645573297106838,0.7121520688809411,COMPLETE
89,0.8093435673129097,2026-05-15 02:23:21.804761,2026-05-15 02:23:22.722074,0 days 00:00:00.917313,0.8184666389080894,242,4,749,5.935513815484847,0.043422602951287886,0.6765501228617998,COMPLETE
90,0.7963683713172148,2026-05-15 02:23:22.722310,2026-05-15 02:23:23.271991,0 days 00:00:00.549681,0.9994558834986307,247,7,797,0.6001709297264591,0.037306171404412225,0.0036436787221943963,COMPLETE
91,0.7992763708128513,2026-05-15 02:23:23.272253,2026-05-15 02:23:24.198845,0 days 00:00:00.926592,0.9356503661610747,239,4,944,7.911959669630417,0.05326203309507331,1.1797067683030236,COMPLETE
92,0.8093817015273992,2026-05-15 02:23:24.199083,2026-05-15 02:23:24.956750,0 days 00:00:00.757667,0.8804525912327947,228,4,917,1.907812031370469,0.0462869766548774,0.3286534174837714,COMPLETE
93,0.810879207337259,2026-05-15 02:23:24.956970,2026-05-15 02:23:26.019767,0 days 00:00:01.062797,0.9678671806980248,234,4,958,9.892234621887543,0.04839709439420447,0.9274313192801354,COMPLETE
94,0.8114580681844478,2026-05-15 02:23:26.019991,2026-05-15 02:23:27.089770,0 days 00:00:01.069779,0.9776847083656597,234,4,847,9.93126110326512,0.04084669774850374,0.8774982679583369,COMPLETE
95,0.7977075552025221,2026-05-15 02:23:27.089990,2026-05-15 02:23:28.205199,0 days 00:00:01.115209,0.9732467378245068,235,4,892,8.449216442840244,0.042281698563708385,1.5515770328506269,COMPLETE
96,0.8089648225448532,2026-05-15 02:23:28.205445,2026-05-15 02:23:29.216776,0 days 00:00:01.011331,0.9472436091203665,213,4,834,5.6079612656527145,0.03260824458438584,0.6777506762574541,COMPLETE
97,0.8082141806385864,2026-05-15 02:23:29.217038,2026-05-15 02:23:30.140394,0 days 00:00:00.923356,0.9081501474098813,205,5,818,9.797775848517885,0.04009764854015059,0.8184313605890687,COMPLETE
98,0.795642876741246,2026-05-15 02:23:30.140633,2026-05-15 02:23:31.587250,0 days 00:00:01.446617,0.9794888342283452,222,4,848,6.569727999859049,0.035026420057054454,1.2457270311810642,COMPLETE
99,0.8072160795571803,2026-05-15 02:23:31.587472,2026-05-15 02:23:32.611830,0 days 00:00:01.024358,0.9574720938828705,242,5,716,4.478511333045926,0.05174751452118566,2.375095552807851,COMPLETE
